
Thu Jan  5 16:47:21 2023, 0, 17925, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Thu Jan  5 16:48:22 2023, 0, 17925, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Thu Jan  5 16:49:23 2023, 0, 17925, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Thu Jan  5 16:50:23 2023, 0, 17925, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Thu Jan  5 16:51:24 2023, 0, 17925, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Thu Jan  5 16:52:25 2023, 0, 17925, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Thu Jan  5 16:53:26 2023, 0, 17925, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Thu Jan  5 16:54:27 2023, 0, 17925, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Thu Jan  5 16:55:27 2023, 0, 17925, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Thu Jan  5 16:56:28 2023, 0, 17925, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Thu Jan  5 16:57:29 2023, 0, 17925, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Thu Jan  5 16:58:30 2023, 0, 17925, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Thu Jan  5 16:59:31 2023, 0, 17925, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Thu Jan  5 17:00:31 2023, 0, 17925, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Thu Jan  5 17:01:32 2023, 0, 17925, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Thu Jan  5 17:02:33 2023, 0, 17925, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Thu Jan  5 17:03:34 2023, 0, 17925, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Thu Jan  5 17:04:35 2023, 0, 17925, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Thu Jan  5 17:05:35 2023, 0, 17925, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Thu Jan  5 17:06:36 2023, 0, 17925, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Thu Jan  5 17:07:37 2023, 0, 17925, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Thu Jan  5 17:08:38 2023, 0, 17925, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Thu Jan  5 17:09:39 2023, 0, 17925, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Thu Jan  5 17:10:39 2023, 0, 17925, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Thu Jan  5 17:11:40 2023, 0, 17925, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Thu Jan  5 17:12:41 2023, 0, 17925, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Thu Jan  5 17:13:42 2023, 0, 17925, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Thu Jan  5 17:14:43 2023, 0, 17925, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Thu Jan  5 17:15:43 2023, 0, 17925, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Thu Jan  5 17:16:44 2023, 0, 17925, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Thu Jan  5 17:17:45 2023, 0, 17925, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Thu Jan  5 17:18:46 2023, 0, 17925, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Thu Jan  5 17:19:47 2023, 0, 17925, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Thu Jan  5 17:20:47 2023, 0, 17925, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Thu Jan  5 17:21:48 2023, 0, 17925, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Thu Jan  5 17:22:49 2023, 0, 17925, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Thu Jan  5 17:23:50 2023, 0, 17925, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Thu Jan  5 17:24:51 2023, 0, 17925, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Thu Jan  5 17:25:51 2023, 0, 17925, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Thu Jan  5 17:26:52 2023, 0, 17925, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Thu Jan  5 17:27:53 2023, 0, 17925, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Thu Jan  5 17:28:54 2023, 0, 17925, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Thu Jan  5 17:29:55 2023, 0, 17925, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Thu Jan  5 17:30:55 2023, 0, 17925, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Thu Jan  5 17:31:56 2023, 0, 17925, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Thu Jan  5 17:32:57 2023, 0, 17925, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Thu Jan  5 17:33:58 2023, 0, 17925, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Thu Jan  5 17:34:59 2023, 0, 17925, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Thu Jan  5 17:35:59 2023, 0, 17925, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Thu Jan  5 17:37:00 2023, 0, 17925, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Thu Jan  5 17:38:01 2023, 0, 17925, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Thu Jan  5 17:39:02 2023, 0, 17925, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Thu Jan  5 17:40:03 2023, 0, 17925, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Thu Jan  5 17:41:03 2023, 0, 17925, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Thu Jan  5 17:42:04 2023, 0, 17925, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Thu Jan  5 17:43:05 2023, 0, 17925, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Thu Jan  5 17:44:06 2023, 0, 17925, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Thu Jan  5 17:45:07 2023, 0, 17925, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Thu Jan  5 17:46:07 2023, 0, 17925, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Thu Jan  5 17:47:08 2023, 0, 17925, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Thu Jan  5 17:48:09 2023, 0, 17925, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Thu Jan  5 17:49:10 2023, 0, 17925, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Thu Jan  5 17:50:11 2023, 0, 17925, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Thu Jan  5 17:51:11 2023, 0, 17925, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Thu Jan  5 17:52:12 2023, 0, 17925, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Thu Jan  5 17:53:13 2023, 0, 17925, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Thu Jan  5 17:54:14 2023, 0, 17925, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Thu Jan  5 17:55:15 2023, 0, 17925, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Thu Jan  5 17:56:15 2023, 0, 17925, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Thu Jan  5 17:57:16 2023, 0, 17925, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Thu Jan  5 17:58:17 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 17:59:18 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:00:19 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:01:19 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:02:20 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:03:21 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:04:22 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:05:23 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:06:23 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:07:24 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:08:25 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:09:26 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:10:27 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:11:27 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:12:28 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:13:29 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:14:30 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:15:31 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:16:31 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:17:32 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:18:33 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:19:34 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:20:35 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:21:35 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:22:36 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:23:37 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:24:38 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:25:39 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:26:39 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:27:40 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:28:41 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:29:42 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:30:43 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:31:43 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:32:44 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:33:45 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:34:46 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:35:47 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:36:47 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:37:48 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:38:49 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:39:50 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:40:51 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:41:51 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:42:52 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:43:53 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:44:54 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:45:55 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:46:55 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:47:56 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:48:57 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:49:58 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:50:59 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:51:59 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:53:00 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:54:01 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:55:02 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:56:03 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:57:03 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:58:04 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 18:59:05 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:00:06 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:01:07 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:02:07 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:03:08 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:04:09 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:05:10 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:06:11 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:07:11 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:08:12 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:09:13 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:10:14 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:11:15 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:12:15 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:13:16 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:14:17 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:15:18 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:16:19 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:17:19 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:18:20 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:19:21 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:20:22 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:21:23 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:22:23 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:23:24 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:24:25 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:25:26 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:26:27 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:27:27 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:28:28 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:29:29 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:30:30 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:31:31 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:32:31 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:33:32 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:34:33 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:35:34 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:36:35 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:37:35 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:38:36 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:39:37 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:40:38 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:41:39 2023, 0, 17925, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Thu Jan  5 19:42:39 2023, 0, 17925, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Thu Jan  5 19:43:40 2023, 0, 17925, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Thu Jan  5 19:44:41 2023, 0, 17925, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Thu Jan  5 19:45:42 2023, 0, 17925, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Thu Jan  5 19:46:43 2023, 0, 17925, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Thu Jan  5 19:47:43 2023, 0, 17925, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Thu Jan  5 19:48:44 2023, 0, 17925, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Thu Jan  5 19:49:45 2023, 0, 17925, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Thu Jan  5 19:50:46 2023, 0, 17925, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Thu Jan  5 19:51:47 2023, 0, 17925, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Thu Jan  5 19:52:47 2023, 0, 17925, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Thu Jan  5 19:53:48 2023, 0, 17925, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Thu Jan  5 19:54:49 2023, 0, 17925, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Thu Jan  5 19:55:50 2023, 0, 17925, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Thu Jan  5 19:56:51 2023, 0, 17925, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Thu Jan  5 19:57:51 2023, 0, 17925, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Thu Jan  5 19:58:52 2023, 0, 17925, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Thu Jan  5 19:59:53 2023, 0, 17925, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Thu Jan  5 20:00:54 2023, 0, 17925, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Thu Jan  5 20:01:55 2023, 0, 17925, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Thu Jan  5 20:02:55 2023, 0, 17925, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Thu Jan  5 20:03:56 2023, 0, 17925, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Thu Jan  5 20:04:57 2023, 0, 17925, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Thu Jan  5 20:05:58 2023, 0, 17925, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Thu Jan  5 20:06:59 2023, 0, 17925, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Thu Jan  5 20:07:59 2023, 0, 17925, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Thu Jan  5 20:09:00 2023, 0, 17925, 0, 6, 3630, 0, 7, 450, 0, 0, 0
